date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:51:01	45244/45244	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Nov%202023%2007:51:01%20GMT	https://www.scandosolutions.com/customization	C:/My%20Web%20Sites/scando/www.scandosolutions.com/customization.html	(from https://www.scandosolutions.com/odoo)
09:51:01	4939/4939	---M--	200	added ('OK')	image/png	etag:%2263dfcdf8-134b%22	https://www.scandosolutions.com/web/image/4724-e5b0ea21/18.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4724-e5b0ea21/18.png	(from https://www.scandosolutions.com/odoo)
09:51:01	45165/45165	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Nov%202023%2007:51:01%20GMT	https://www.scandosolutions.com/express-service	C:/My%20Web%20Sites/scando/www.scandosolutions.com/express-service.html	(from https://www.scandosolutions.com/odoo)
09:51:01	6635/6635	---M--	200	added ('OK')	image/png	etag:%2263dfcdf8-19eb%22	https://www.scandosolutions.com/web/image/4723-58feb6f0/19.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4723-58feb6f0/19.png	(from https://www.scandosolutions.com/odoo)
09:51:02	45690/45690	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Nov%202023%2007:51:02%20GMT	https://www.scandosolutions.com/integration	C:/My%20Web%20Sites/scando/www.scandosolutions.com/integration.html	(from https://www.scandosolutions.com/odoo)
09:51:02	6593/6593	---M--	200	added ('OK')	image/png	etag:%2263dfcdf8-19c1%22	https://www.scandosolutions.com/web/image/4824-d29c92f7/23.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4824-d29c92f7/23.png	(from https://www.scandosolutions.com/odoo)
09:51:02	44808/44808	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Nov%202023%2007:51:02%20GMT	https://www.scandosolutions.com/erp-support	C:/My%20Web%20Sites/scando/www.scandosolutions.com/erp-support.html	(from https://www.scandosolutions.com/odoo)
09:51:02	5505/5505	---M--	200	added ('OK')	image/png	etag:%2263dfcdf8-1581%22	https://www.scandosolutions.com/web/image/4721-a17f46c1/21.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4721-a17f46c1/21.png	(from https://www.scandosolutions.com/odoo)
09:51:03	45290/45290	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Nov%202023%2007:51:03%20GMT	https://www.scandosolutions.com/migration	C:/My%20Web%20Sites/scando/www.scandosolutions.com/migration.html	(from https://www.scandosolutions.com/odoo)
09:51:03	5356/5356	---M--	200	added ('OK')	image/png	etag:%2263dfcdf8-14ec%22	https://www.scandosolutions.com/web/image/4720-78368e12/22.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4720-78368e12/22.png	(from https://www.scandosolutions.com/odoo)
09:51:03	36671/36671	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Nov%202023%2007:51:03%20GMT	https://www.scandosolutions.com/training	C:/My%20Web%20Sites/scando/www.scandosolutions.com/training.html	(from https://www.scandosolutions.com/odoo)
09:51:03	56442/56442	---M--	200	added ('OK')	image/png	etag:%22641b178c-dc7a%22	https://www.scandosolutions.com/web/image/7204-f386d5c2/7.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/7204-f386d5c2/7.png	(from https://www.scandosolutions.com/odoo)
09:51:03	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:04%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/odoo)
09:51:04	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:04%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/odoo)
09:51:04	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:04%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/odoo)
09:51:04	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:04%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/about-us)
09:51:04	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:05%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/about-us)
09:51:05	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:05%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/about-us)
09:51:05	56741/56741	---M--	200	added ('OK')	image/png	etag:%226437da4d-dda5%22	https://www.scandosolutions.com/web/image/8257-a8316a57/7.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/8257-a8316a57/7.png	(from https://www.scandosolutions.com/about-us)
09:51:05	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:05%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/about-us)
09:51:05	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:05%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/about-us)
09:51:06	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:06%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/about-us)
09:51:06	248/248	---M--	301	error ('MOVED%20PERMANENTLY')	text/html	date:Thu,%2002%20Nov%202023%2007:51:06%20GMT	https://www.scandosolutions.com/blog/1/feed	C:/My%20Web%20Sites/scando/www.scandosolutions.com/blog/1/feed	(from https://www.scandosolutions.com/blog/our-blog-1)
09:51:06	1519/1519	---MC-	200	added ('OK')	application/atom+xml	date:Thu,%2002%20Nov%202023%2007:51:06%20GMT	https://www.scandosolutions.com/blog/our-blog-1/feed	C:/My%20Web%20Sites/scando/www.scandosolutions.com/blog/our-blog-1/feed	(from https://www.scandosolutions.com/blog/our-blog-1)
09:51:06	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:07%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/blog/our-blog-1)
09:51:07	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:07%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/blog/our-blog-1)
09:51:07	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:07%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/blog/our-blog-1)
09:51:07	17231/17231	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2002%20Nov%202023%2007:51:07%20GMT	https://www.scandosolutions.com/blog/'/website_blog/static/src/img/cover_5.jpg'	C:/My%20Web%20Sites/scando/www.scandosolutions.com/blog/'/website_blog/static/src/img/cover_5.jpg'	(from https://www.scandosolutions.com/blog/our-blog-1)
09:51:07	40803/40803	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Nov%202023%2007:51:07%20GMT	https://www.scandosolutions.com/blog/our-blog-1/business-process-integration-2	C:/My%20Web%20Sites/scando/www.scandosolutions.com/blog/our-blog-1/business-process-integration-2.html	(from https://www.scandosolutions.com/blog/our-blog-1)
09:51:08	8274/8274	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Sep%202023%2009:15:05%20GMT	https://www.scandosolutions.com/web/image/blog.post/2/author_avatar/Business%20Process%20Integration?unique=ebdd3f1	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/blog.post/2/author_avatar/Business%20Process%20Integration7bd5.jpg	(from https://www.scandosolutions.com/blog/our-blog-1)
09:51:08	1009056/1009056	---M--	200	added ('OK')	image/jpeg	etag:%2264c25bf9-f65a0%22	https://www.scandosolutions.com/unsplash/LqKhnDzSF-8/business%20process%20integrations.jpg?unique=fdc99521	C:/My%20Web%20Sites/scando/www.scandosolutions.com/unsplash/LqKhnDzSF-8/unsplash_LqKhnDzSF-8_business%20process%20integrationsaf92.jpg	(from https://www.scandosolutions.com/blog/our-blog-1)
09:51:08	29557/29557	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Nov%202023%2007:51:08%20GMT	https://www.scandosolutions.com/blog/our-blog-1/how-to-design-chart-of-accounts-in-odoo-1	C:/My%20Web%20Sites/scando/www.scandosolutions.com/blog/our-blog-1/how-to-design-chart-of-accounts-in-odoo-1.html	(from https://www.scandosolutions.com/blog/our-blog-1)
09:51:08	252332/252332	---M--	200	added ('OK')	image/jpeg	etag:%2264371891-3d9ac%22	https://www.scandosolutions.com/unsplash/Ok76F6yW2iA/finance.jpg?unique=0e944c5e	C:/My%20Web%20Sites/scando/www.scandosolutions.com/unsplash/Ok76F6yW2iA/unsplash_Ok76F6yW2iA_finance9d32.jpg	(from https://www.scandosolutions.com/blog/our-blog-1)
09:51:08	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:09%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/blog/our-blog-1)
09:51:09	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:09%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/blog/our-blog-1)
09:51:09	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:09%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/blog/our-blog-1)
09:51:09	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:09%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/helpdesk/support-1)
09:51:10	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:10%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/helpdesk/support-1)
09:51:10	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:10%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/helpdesk/support-1)
09:51:10	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:10%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/helpdesk/support-1)
09:51:10	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:10%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/helpdesk/support-1)
09:51:10	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:11%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/helpdesk/support-1)
09:51:11	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:11%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/contactus)
09:51:11	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:11%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/contactus)
09:51:11	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:11%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/contactus)
09:51:11	56741/56741	---M--	200	added ('OK')	image/png	etag:%226437da4d-dda5%22	https://www.scandosolutions.com/web/image/8238-a8316a57/7.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/8238-a8316a57/7.png	(from https://www.scandosolutions.com/contactus)
09:51:12	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:12%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/contactus)
09:51:12	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:12%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/contactus)
09:51:12	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:12%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/contactus)
09:51:12	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:12%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/services)
09:51:13	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:13%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/services)
09:51:13	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:13%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/services)
09:51:13	22875/22875	---M--	200	added ('OK')	image/jpeg	etag:%2263e3c865-595b%22	https://www.scandosolutions.com/web/image/5029-52f5b301/6231f41c-e6fc-437d-bb9b-f9a76b0d6259.jpeg	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/5029-52f5b301/6231f41c-e6fc-437d-bb9b-f9a76b0d6259.jpeg	(from https://www.scandosolutions.com/services)
09:51:13	31831/31831	---M--	200	added ('OK')	image/png	etag:%2263e3c498-7c57%22	https://www.scandosolutions.com/web/image/5016-a68f97b0/odoo_ready_partners_rgb.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/5016-a68f97b0/odoo_ready_partners_rgb.png	(from https://www.scandosolutions.com/services)
09:51:13	44300/44300	---M--	200	added ('OK')	image/png	etag:%2263e3c6be-ad0c%22	https://www.scandosolutions.com/web/image/5022-d677218d/bpm-for-small-business.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/5022-d677218d/bpm-for-small-business.png	(from https://www.scandosolutions.com/services)
09:51:14	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:14%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/services)
09:51:14	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:14%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/services)
09:51:14	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:14%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/services)
09:51:18	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:18%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/web/reset_password)
09:51:19	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:19%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/web/reset_password)
09:51:19	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:19%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/web/reset_password)
09:51:19	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:19%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/web/reset_password)
09:51:19	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:19%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/web/reset_password)
09:51:19	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:20%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/web/reset_password)
09:51:20	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:20%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/marketing)
09:51:20	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:20%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/marketing)
09:51:20	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:20%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/marketing)
09:51:21	332645/332645	---M--	200	added ('OK')	image/png	etag:%2263e0faeb-51365%22	https://www.scandosolutions.com/web/image/4823-e9655f56/33.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4823-e9655f56/33.png	(from https://www.scandosolutions.com/marketing)
09:51:21	56741/56741	---M--	200	added ('OK')	image/png	etag:%226437da4d-dda5%22	https://www.scandosolutions.com/web/image/8240-a8316a57/7.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/8240-a8316a57/7.png	(from https://www.scandosolutions.com/marketing)
09:51:21	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:21%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/marketing)
09:51:21	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:21%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/marketing)
09:51:21	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:21%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/marketing)
09:51:21	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:22%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/human-resources)
09:51:22	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:22%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/human-resources)
09:51:22	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:22%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/human-resources)
09:51:22	10412/10412	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:51:22%20GMT	https://www.scandosolutions.com/web_editor/shape/illustration/invite-svg-4807?c1=%231C58DD&unique=8545207d	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/illustration/invite-svg-48072876.svg	(from https://www.scandosolutions.com/human-resources)
09:51:22	56741/56741	---M--	200	added ('OK')	image/png	etag:%226437da4d-dda5%22	https://www.scandosolutions.com/web/image/8241-a8316a57/7.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/8241-a8316a57/7.png	(from https://www.scandosolutions.com/human-resources)
09:51:23	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:23%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/human-resources)
09:51:23	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:23%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/human-resources)
09:51:23	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:23%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/human-resources)
09:51:23	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:23%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/finance)
09:51:24	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:24%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/finance)
09:51:24	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:24%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/finance)
09:51:24	135649/135649	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:51:24%20GMT	https://www.scandosolutions.com/web_editor/shape/illustration/investment-svg-4806?c1=%231C58DD&unique=de136c19	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/illustration/investment-svg-4806ca55.svg	(from https://www.scandosolutions.com/finance)
09:51:24	56741/56741	---M--	200	added ('OK')	image/png	etag:%226437da4d-dda5%22	https://www.scandosolutions.com/web/image/8242-a8316a57/7.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/8242-a8316a57/7.png	(from https://www.scandosolutions.com/finance)
09:51:24	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:25%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/finance)
09:51:25	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:25%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/finance)
09:51:25	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:25%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/finance)
09:51:25	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:25%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/accounting-bookkeeping)
09:51:25	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:25%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/accounting-bookkeeping)
09:51:26	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:26%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/accounting-bookkeeping)
09:51:26	31363/31363	---M--	200	added ('OK')	image/png	etag:%2263e0f41e-7a83%22	https://www.scandosolutions.com/web/image/4818-fd46d548/32.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4818-fd46d548/32.png	(from https://www.scandosolutions.com/accounting-bookkeeping)
09:51:26	56741/56741	---M--	200	added ('OK')	image/png	etag:%226437da4d-dda5%22	https://www.scandosolutions.com/web/image/8243-a8316a57/7.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/8243-a8316a57/7.png	(from https://www.scandosolutions.com/accounting-bookkeeping)
09:51:26	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:26%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/accounting-bookkeeping)
